,gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
15182,RAP1B,chr12:69004618-69054385,47616,1875,2833.20912568,17352.7908743,0.7812735181199999,121.519351231,0.00642921074053
15183,RAP1GAP,chr1:21922707-21995856,52262,3200,11.248,16.752,0.00282596424965,0.0687375529717,0.0411123778412
15184,RAP1GAP2,chr17:2699731-2941035,234641,6618,1384.1737980999999,5240.826201899999,0.0774576121395,10.3980134832,0.00744927021537
15185,RAP1GDS1,chr4:99182526-99365012,178725,3479,1332.8837449999999,2531.116255,0.09792291816269999,9.55289590762,0.010250600353
15186,RAP2A,chr13:98086474-98120252,29420,4358,140.480745186,1513.51925481,0.062697686399,4.56013926244,0.0137490727345
15187,RAP2C,chrX:131337051-131353508,11163,3128,441.47268385800004,3281.52731614,0.51927844232,13.7748430983,0.0376975939846
15188,RAP2C-AS1,chrX:131352534-131566839,210883,3422,41.0,0.0,0.00255281690357,0.0,inf
15189,RAPGEF1,chr9:134452156-134612925,126899,5951,1887.34517364,18594.6548264,0.19528573314199998,41.0275470343,0.00475986860679
15190,RAPGEF2,chr4:160188997-160281301,85484,6820,236.816415197,1488.1835847999998,0.0363751127724,2.86516420305,0.0126956468093
15191,RAPGEF3,chr12:48128452-48152889,17746,5663,25.7659275934,59.2340724066,0.019064380009299997,0.137341697747,0.138809846696
15192,RAPGEF4,chr2:173600524-173917620,120922,3570,18.3879084967,25.6120915033,0.00199666126916,0.0942007173449,0.0211958180939
15193,RAPGEF4-AS1,chr2:173587917-173600934,8396,4621,2.0,0.0,0.0031277709889500002,0.0,inf
15194,RAPGEF5,chr7:22157907-22396533,232004,6622,2.0,2.0,0.00011319100197899999,0.00396568487212,0.0285426113343
15195,RAPGEF6,chr5:130759613-130970929,144916,2686,1194.06856355,3708.76526939,0.108190794004,18.1301217438,0.00596746097645
15196,RAPGEFL1,chr17:38334241-38351906,13938,3727,56.2814716306,250.718528369,0.0530203226039,0.8832922471979999,0.06002579867769999
15197,RAPH1,chr2:204298404-204400058,91098,2001,39.2711864407,50.7288135593,0.005660340551689999,0.33287792677,0.0170042532006
15198,RAPSN,chr11:47459307-47470730,9752,1494,91.7255437874,27.2744562126,0.123501998071,0.239708196516,0.515218085429
15199,RARA,chr17:38465422-38513895,12148,2337,354.239720635,2190.76027937,0.382886324346,12.308737988199999,0.031106870965499998
15200,RARA-AS1,chr17:38497118-38499388,480,1790,0.0,0.0,0.0,0.0,
15201,RARB,chr3:25215822-25639422,137033,2139,33.134156599899995,17.8658434001,0.00317488600315,0.109670574812,0.028949296642299997
15202,RARG,chr12:53604349-53626040,7093,2142,141.218623111,622.7813768890001,0.261420351519,3.8176273398400005,0.0684771792131
15203,RARRES1,chr3:158414896-158450275,26953,743,18.3512677485,1.64873225152,0.008939975770620001,0.0291365885418,0.306829873298
15204,RARRES2,chr7:150035406-150038763,2616,741,23.757845010100002,5.24215498995,0.119246787083,0.0928900144768,1.2837417213700002
15205,RARRES3,chr11:63304272-63313930,8893,765,0.0,0.0,0.0,0.0,
15206,RARS,chr5:167913462-167946309,30709,2138,1426.38130822,1604.61869178,0.609884148848,9.854657328710001,0.061887910305199995
15207,RARS2,chr6:88224095-88299735,73808,1832,966.762055587,1951.23794441,0.17198617608199998,13.9849895068,0.012297912415200002
15208,RASA1,chr5:86564069-86687743,119223,3715,6929.75225636,6644.24774364,0.763194169997,23.4835841293,0.0324990497956
15209,RASA2,chr3:141205925-141331197,122680,2592,3437.77153807,5671.22846193,0.367943068358,28.728935024299997,0.012807403687200002
15210,RASA3,chr13:114747193-114898095,146702,4200,13066.731374500001,39279.2686255,1.16952176815,122.798053752,0.00952394384452
15211,RASA4,chr7:102220092-102257205,31507,5468,0.0,0.0,0.0,0.0,
15212,RASA4CP,chr7:44068485-44080222,10210,1527,475.27220409800003,1358.7277959,0.611215071936,11.6834419288,0.052314641153199996
15213,RASAL1,chr12:113536623-113574044,33113,3578,11.338888888900001,52.6611111111,0.00449623862234,0.193253364349,0.0232660302577
15214,RASAL2,chr1:178062863-178448648,128224,9660,0.0,0.0,0.0,0.0,
15215,RASAL2-AS1,chr1:178060642-178063128,148,2338,0.0,0.0,0.0,0.0,
15216,RASAL3,chr19:15562437-15575382,9655,3290,2553.28947297,22169.710527,3.4723633038,88.4792649266,0.0392449384235
15217,RASD1,chr17:17397752-17399709,211,1672,0.0,58.0,0.0,0.455479779589,0.0
15218,RASD2,chr22:35937351-35950045,9722,2972,0.0,7.0,0.0,0.030926203997700002,0.0
15219,RASEF,chr9:85594499-85678043,77968,5576,0.0,0.0,0.0,0.0,
15220,RASGEF1A,chr10:43689980-43762367,31941,3163,50.5247499666,233.47525003299998,0.0207698349588,0.969212571381,0.0214295971514
15221,RASGEF1B,chr4:82348218-82393061,42574,2269,116.724645164,201.275354836,0.0359994186876,1.16475205786,0.030907366460199998
15222,RASGEF1C,chr5:179527794-179636130,106120,2216,0.0,0.0,0.0,0.0,
15223,RASGRF1,chr15:79252288-79383215,40874,3896,5.0,0.0,0.00160620230606,0.0,inf
15224,RASGRF2,chr5:80256507-80525981,261318,8156,1762.90995797,1461.09004203,0.08858051208869999,2.3522157040000002,0.037658328672
15225,RASGRF2-AS1,chr5:80243511-80256726,12676,539,224.519926288,20.4800737125,0.23256804481600002,0.498907613652,0.46615453132299994
15226,RASGRP1,chr15:38780301-38857007,71681,4920,5101.66545716,17434.3345428,0.934512903125,46.5283502289,0.0200848063283
15227,RASGRP2,chr11:64494382-64512928,14964,2128,17652.414984,42753.585016000005,15.48937201,263.80212842,0.058715872016599994
15228,RASGRP3,chr2:33661415-33789798,46518,4191,191.81608122900002,582.183918771,0.0541428809837,1.8239793853,0.029683932516
15229,RASGRP4,chr19:38899697-38916945,14030,2609,17.8817253509,44.1182746491,0.0167351315476,0.222035195978,0.07537152600449999
15230,RASIP1,chr19:49223841-49243970,16827,3302,21.6288729826,82.3711270174,0.0168773624365,0.327548277979,0.05152633541730001
15231,RASL10A,chr22:29708921-29711745,1334,1490,0.0,4.0,0.0,0.0352493492929,0.0
15232,RASL10B,chr17:34058678-34070540,8668,3194,22.0,25.0,0.0333258441919,0.102773815056,0.324263959391
15233,RASL11A,chr13:27844463-27847827,1821,1543,6.0,40.0,0.0432632046511,0.34038580976300004,0.127100494234
15234,RASL11B,chr4:53728494-53733002,2551,1957,5.5652173913,2.4347826087,0.0286450151566,0.0163360384406,1.75348602789
15235,RASL12,chr15:65345674-65360388,12136,2578,0.0,0.0,0.0,0.0,
15236,RASSF1,chr3:50367216-50378367,5926,1461,1514.4739173,2919.5260826999997,3.35565676501,26.238531492399996,0.127890418181
15237,RASSF2,chr20:4760668-4804291,29816,5262,155.684197031,2231.31580297,0.06856027212230001,5.567850668999999,0.012313597507899999
15238,RASSF3,chr12:65004292-65091347,83563,3254,241.019119301,6691.9808807,0.0378717046197,27.003155929000002,0.0014024917946400001
15239,RASSF4,chr10:45455218-45490172,32459,2495,103.53766027799999,270.462339722,0.04188327102369999,1.42335631366,0.029425710640199998
15240,RASSF5,chr1:206680862-206762616,28611,2868,1458.0513058,24085.9486942,0.669140243699,110.27117221700001,0.00606813394876
15241,RASSF6,chr4:74437266-74486348,42959,5585,6.0,10.0,0.00183389500849,0.023510085249099998,0.0780046090458
15242,RASSF7,chr11:560970-564025,882,1426,4.679629629630001,2131.32037037,0.069665904215,19.6248611016,0.00354988011657
15243,RASSF8,chr12:26111963-26232825,14454,1203,1.0,1.0,0.000908425530068,0.010914698762799999,0.0832295558323
15244,RASSF8-AS1,chr12:26107587-26112375,1964,831,0.0,0.0,0.0,0.0,
15245,RASSF9,chr12:86198330-86230318,30192,1796,0.0,0.0,0.0,0.0,
15246,RAVER1,chr19:10426888-10444314,13834,3592,204.42023441700002,5165.57976558,0.19402312356899998,18.8825274869,0.0102752729317
15247,RAVER2,chr1:65210777-65298914,83776,4361,781.064765423,303.935234577,0.122417866865,0.915107984211,0.13377423099400002
15248,RAX,chr18:56934266-56940625,3162,3197,0.0,0.0,0.0,0.0,
15249,RAX2,chr19:3769088-3772219,978,2153,0.0,0.0,0.0,0.0,
15250,RB1,chr13:48877882-49056026,173372,4772,645.731447446,2936.26855255,0.0489046730112,8.07928112855,0.006053097080430001
15251,RB1CC1,chr8:53535017-53627026,85342,6658,1092.1997957,4327.800204300001,0.168041541162,8.53494631256,0.0196886465372
15252,RBAK,chr7:5085451-5109119,17016,6255,0.0,0.0,0.0,0.0,
15253,RBAK-RBAKDN,chr7:5085451-5112854,11963,858,0.0,0.0,0.0,0.0,
15254,RBAKDN,chr7:5111690-5112854,585,579,0.0,0.0,0.0,0.0,
15255,RBBP4,chr1:33116748-33151812,27011,7765,481.084417555,3872.91558244,0.233861111065,6.54898434255,0.035709523619599996
15256,RBBP5,chr1:205055269-205091150,31470,4238,0.0,0.0,0.0,0.0,
15257,RBBP6,chr16:24550907-24584183,8052,1343,466.179760436,3545.82023956,0.760198537048,34.6671455081,0.021928501060700004
15258,RBBP7,chrX:16862774-16888534,23197,1645,723.008694878,5755.99130512,0.40925036837800005,45.9442967449,0.00890753363035
15259,RBBP8,chr18:20513294-20606449,89289,2941,15.0,186.0,0.00220582310446,0.8304152212710001,0.00265628934533
15260,RBBP8NL,chr20:60985292-61002629,14504,2833,0.0,0.0,0.0,0.0,
15261,RBBP9,chr20:18467187-18477887,6843,3857,5.0,588.0,0.00959402499752,2.00172802064,0.00479287140839
15262,RBCK1,chr20:388708-411610,20140,2617,2759.96379847,8955.03620153,1.79937341947,44.9304744466,0.0400479505643
15263,RBFA,chr18:77794345-77810652,10628,5594,787.3707939010001,1371.6292061,0.972758729877,3.21952382505,0.30214366556600003
15264,RBFADN,chr18:77827255-77839206,11143,808,35.7557251908,6.24427480916,0.0421328504273,0.101472422495,0.41521478832500003
15265,RBFOX1,chr16:6069131-7763340,376395,3561,0.0,0.0,0.0,0.0,
15266,RBFOX2,chr22:36134782-36424585,94868,6533,12.0,56.0,0.00166088239806,0.112551879114,0.0147565941248
15267,RBFOX3,chr17:77085426-77512230,423814,2990,117.436986839,115.563013161,0.0036383710069699997,0.507487150019,0.00716938548461
15268,RBKS,chr2:28004230-28113263,106643,1271,35.8004201681,60.199579831899996,0.00440791439159,0.621906779112,0.00708774134588
15269,RBL1,chr20:35624754-35724403,89191,3108,334.098761379,1196.90123862,0.049184834422500004,5.05655444382,0.00972694647491
15270,RBL2,chr16:53468350-53525560,47728,4886,8982.48598723,41231.8939818,2.47115902229,110.80445022100001,0.022301983515499998
15271,RBM10,chrX:47004616-47046214,38165,3168,1337.7047114,5863.295288600001,0.46022729416999997,24.3015500329,0.0189381868049
15272,RBM11,chr21:15588465-15600693,10261,1967,634.821014994,309.178985006,0.812342151521,2.06387309029,0.393600825236
15273,RBM12,chr20:34236846-34252878,9330,6575,0.0,0.0,0.0,0.0,
15274,RBM12B,chr8:94743730-94753224,4393,5101,101.127668489,1360.87233151,0.30226382423799997,3.50299439292,0.08628727035599999
15275,RBM14,chr11:66384052-66397397,7938,3942,0.0,0.0,0.0,0.0,
15276,RBM14-RBM4,chr11:66384052-66413944,28278,923,446.0,0.0,0.20709210852200002,0.0,inf
15277,RBM15,chr1:110881944-110889303,3928,3320,1075.17212646,1604.82787354,3.59404821635,6.34698915822,0.5662603364769999
15278,RBM17,chr10:6130948-6159422,24361,3127,4359.83098339,8031.16901661,2.34991375288,33.723160219499995,0.06968248935100001
15279,RBM18,chr9:125001833-125027143,22023,3068,173.827166028,1176.17283397,0.10363788758300001,5.033767707769999,0.0205885320101
15280,RBM19,chr12:114254542-114404176,140121,3042,116.64768069200001,2440.35231931,0.010930757547,10.5334515646,0.00103771849901
15281,RBM20,chr10:112404154-112599229,187840,7235,19.0,30.0,0.00132813708273,0.054445263075099996,0.024393987791
15282,RBM22,chr5:150070351-150080669,7972,2346,1096.19933485,4109.80066515,1.8055088666799999,23.002240064299997,0.0784927407781
15283,RBM23,chr14:23369853-23388396,15939,2502,432.149742281,2881.85025772,0.356000468138,15.1238195496,0.0235390581704
15284,RBM24,chr6:17281808-17294099,8772,2292,0.0,2.0,0.0,0.0114575764499,0.0
15285,RBM25,chr14:73525220-73588076,58553,4303,6183.0926213,11861.9073787,1.38654504194,36.195998695300005,0.038306583377099995
15286,RBM26,chr13:79893002-79980356,81678,5143,2139.98644265,5863.3738667,0.34401969656,14.9695396198,0.022981314409
15287,RBM26-AS1,chr13:79980443-79998468,15554,2471,385.12022766900003,239.879772331,0.325110964431,1.27467146559,0.25505471269
15288,RBM27,chr5:145583162-145668784,79082,6540,120.423071327,4313.57692867,0.0199944488225,8.66038463273,0.00230872526688
15289,RBM28,chr7:127950435-127983962,30718,2386,275.043053335,1400.95694666,0.117566915976,7.7095979598,0.015249422419799999
15290,RBM3,chrX:48432740-48439553,2381,4432,2096.86003302,26374.139967,11.563450028,78.1368566828,0.147989700621
15291,RBM33,chr7:155437202-155574179,126652,10325,1398.33381446,17000.6661855,0.144969349103,21.6198790962,0.006705372794069999
15292,RBM34,chr1:235294497-235324571,7864,550,1135.05187561,1449.94812439,1.89517617126,34.615224800300005,0.054749786609699994
15293,RBM38,chr20:55966453-55984386,15449,2333,0.0,0.0,0.0,0.0,
15294,RBM39,chr20:34291530-34330258,35709,2790,9781.49296889,25588.507031099998,3.5967051778099997,120.42540780600001,0.0298666638821
15295,RBM4,chr11:66406087-66435858,6159,560,0.0,0.0,0.0,0.0,
15296,RBM41,chrX:106305117-106362057,50005,1267,313.201216966,376.798783034,0.0822408121825,3.90490306931,0.0210609100207
15297,RBM42,chr19:36119979-36128587,6958,1650,121.83027212799999,2910.16972787,0.22990487018000003,23.158570904,0.00992742044111
15298,RBM43,chr2:152104727-152118389,3767,3914,19.2123716153,2693.44602191,0.0669672923242,9.0357631097,0.007411359894140001
15299,RBM44,chr2:238707387-238751451,39781,4283,206.167551331,89.83244866870001,0.06804903926690001,0.275399117898,0.247092437283
15300,RBM45,chr2:178977181-178994382,15417,1784,416.78692946800004,636.213070532,0.35496995858,4.68257905751,0.07580650624810001
15301,RBM46,chr4:155702423-155749965,43622,2359,0.0,0.0,0.0,0.0,
15302,RBM47,chr4:40425271-40631883,88027,4378,6.0,172.0,0.000894978764125,0.515857882411,0.0017349328073499998
15303,RBM48,chr7:92158086-92166823,7020,1717,267.550740328,1176.44925967,0.500433559619,8.996638848360002,0.055624502445199994
15304,RBM4B,chr11:66432464-66445392,11084,1167,100.240987872,116.759012128,0.118747972224,1.31370223015,0.09039184793789999
15305,RBM5,chr3:50126340-50156397,26926,3057,4709.08681637,10903.913183600002,2.29637196948,46.8343317189,0.0490318081886
15306,RBM6,chr3:49977476-50114685,133470,2226,2174.68420277,7866.31579723,0.21393897985899998,46.4006002522,0.0046106942301700005
15307,RBM7,chr11:114271250-114281332,6332,3496,149.43561645100002,2034.56438355,0.309877893209,7.641478490830001,0.040552086036900005
15308,RBM8A,chr1:145507556-145513535,1020,4959,0.0,0.0,0.0,0.0,
15309,RBMS1,chr2:161128661-161350318,217371,4277,4784.81472054,13939.1852795,0.289028656105,42.7932747284,0.00675406726734
15310,RBMS2,chr12:56915608-56989980,65886,8486,57.7042263347,523.295773665,0.011499841697499999,0.809695230646,0.014202679307299999
15311,RBMS3,chr3:29322802-30051886,708182,1575,24.7016509434,23.2983490566,0.000457992617752,0.19423253163899998,0.00235796039874
15312,RBMS3-AS1,chr3:29968301-29975647,6792,554,0.0,0.0,0.0,0.0,
15313,RBMS3-AS3,chr3:29305684-29322430,15866,880,0.0,1.0,0.0,0.0149208893314,0.0
15314,RBMX,chrX:135951352-135962939,5218,750,1264.28908286,6063.71091714,3.1814103851200004,106.158459184,0.029968505661900003
15315,RBMX2,chrX:129535942-129547317,9847,1528,176.53071332,1343.46928668,0.235393095215,11.5446765452,0.0203897523065
15316,RBMXL1,chr1:89445138-89458643,8418,4987,0.0,0.0,0.0,0.0,
15317,RBMY1A3P,chrY:9154669-9160483,5387,427,0.0,0.0,0.0,0.0,
15318,RBMY2EP,chrY:23557033-23563448,5881,534,0.0,0.0,0.0,0.0,
15319,RBMY2FP,chrY:24455005-24462352,5305,2042,0.0,0.0,0.0,0.0,
15320,RBMY3AP,chrY:9448329-9452762,4116,317,0.0,0.0,0.0,0.0,
15321,RBP1,chr3:139236275-139258671,11938,549,0.0,0.0,0.0,0.0,
15322,RBP2,chr3:139171725-139195352,22939,688,21.0,1.0,0.0120204906423,0.0190848584471,0.62984436985
15323,RBP3,chr10:48381486-48390991,5229,4276,0.0,0.0,0.0,0.0,
15324,RBP4,chr10:95351592-95360993,8472,929,0.0,0.0,0.0,0.0,
15325,RBP5,chr12:7276279-7281466,4247,940,340.598141149,83.401858851,1.05302187664,1.16499820982,0.9038828281119999
15326,RBP7,chr1:10057254-10076078,18169,655,0.0,4.0,0.0,0.0801855426663,0.0
15327,RBPJ,chr4:26321331-26436752,108332,5567,469.525754126,4078.47424587,0.056908880087800005,9.61953068437,0.00591597261396
15328,RBPJL,chr20:43935482-43946464,8473,2496,3.0,0.0,0.00464902016226,0.0,inf
15329,RBPMS,chr8:30242016-30429778,161672,1120,96.0,0.0,0.00779675349296,0.0,inf
15330,RBPMS-AS1,chr8:30239634-30242917,2374,909,0.0,0.0,0.0,0.0,
15331,RBPMS2,chr15:65032094-65067770,33682,1994,4.0,18.0,0.0015593352665,0.11852903059599999,0.013155724455500001
15332,RBX1,chr22:41347350-41369019,20763,906,1080.01255813,1892.98744187,0.68299273292,27.434491601199998,0.0248954033065
15333,RC3H1,chr1:173900351-173962210,50863,10996,0.0,0.0,0.0,0.0,
15334,RC3H2,chr9:125611731-125667562,47974,3358,1258.57261555,2485.42738445,0.344468670252,9.71846709683,0.0354447534596
15335,RCAN1,chr21:35888739-35987441,5936,2149,3.0,521.0,0.006635975039560001,3.18330820877,0.00208461594177
15336,RCAN2,chr6:46188466-46459804,101745,2918,1.0,68.0,0.00012905187096800001,0.305985612608,0.000421757970474
15337,RCAN3,chr1:24828840-24863510,20179,1928,2665.30262317,11800.697376799999,1.7343001743400002,80.3670496066,0.021579741732799997
15338,RCAN3AS,chr1:24822822-24828850,5599,336,395.670721491,141.329278509,0.9278992608299999,5.5229389912,0.16800824023400002
15339,RCBTB1,chr13:50106081-50159719,49605,4033,887.320797438,2202.67920256,0.234872725927,7.171341606810001,0.0327515740853
15340,RCBTB2,chr13:49063098-49107392,41043,2629,424.117495258,1177.88250474,0.135682698268,5.8828634305,0.023064057133200002
15341,RCC1,chr1:28832454-28865708,18331,2464,98.7294801016,1970.2705199000002,0.070719319665,10.4993529929,0.00673558834649
15342,RCC2,chr1:17733250-17766250,27856,3912,2139.06273791,7615.93726209,1.00828231544,25.562415694600002,0.0394439370476
15343,RCCD1,chr15:91498105-91506355,5483,2683,80.7203302918,441.27966970800003,0.19330454518800003,2.1595866202000003,0.0895099753723
15344,RCE1,chr11:66610882-66614003,1650,1467,158.334314224,854.665685776,1.25999401594,7.649684702969999,0.164711888773
15345,RCHY1,chr4:76404246-76439640,26035,4008,95.37829331520001,1630.62170668,0.0481026880764,5.34198775039,0.00900464215272
15346,RCL1,chr9:4792833-4861077,19848,1340,278.770424308,760.229575692,0.184419706366,7.4493322399199995,0.024756541986099997
15347,RCN1,chr11:32112476-32127272,12280,2516,1021.22180998,1152.77819002,1.09194080589,6.01606466664,0.18150416699299998
15348,RCN2,chr15:77223961-77242601,16373,2213,679.5023668619999,2107.49763314,0.5449292165380001,12.5044059088,0.0435789769233
15349,RCN3,chr19:50030874-50046890,14162,1854,23.2360191317,256.763980868,0.0215434134705,1.8184516233400003,0.0118471193811
15350,RCOR1,chr14:103058995-103196913,132162,5756,272.824707239,2371.17529276,0.0271053161419,5.4090407979699995,0.00501111327391
15351,RCOR2,chr11:63678692-63684316,3020,2604,1.3473707865200002,1.6526292134799998,0.00585811057836,0.00833320041787,0.7029844819040001
15352,RCOR3,chr1:211432707-211489725,51703,909,1642.71058059,759.289419415,0.41717924382,10.9678334322,0.0380366137396
15353,RCSD1,chr1:167599473-167675486,73022,2991,0.0,0.0,0.0,0.0,
15354,RCVRN,chr17:9801026-9808684,6483,1175,4.826086956519999,1.1739130434799998,0.00977454392349,0.013118236096700002,0.745111145389
15355,RD3,chr1:211649863-211666259,12130,4263,0.0,0.0,0.0,0.0,
15356,RD3L,chr14:104406762-104408645,682,1201,0.0,0.0,0.0,0.0,
15357,RDH10,chr8:74206836-74237520,26721,3963,43.3386476641,446.661352336,0.0212960976647,1.47989766692,0.014390250178
15358,RDH11,chr14:68143518-68162510,16426,2356,475.624803139,2045.37519686,0.380198200705,11.399218556500001,0.0333530056311
15359,RDH12,chr14:68168602-68201168,30688,1878,38.299684835,2.700315165,0.0163871713956,0.0188797504198,0.867976060659
15360,RDH13,chr19:55555691-55580914,16469,1681,285.521947894,555.478052106,0.22764056225999998,4.3388693376,0.052465410812800005
15361,RDH14,chr2:18735988-18741959,4371,1600,0.0,0.0,0.0,0.0,
15362,RDH16,chr12:57345215-57351418,4480,1723,13.224154589400001,53.775845410600006,0.0387585289003,0.409806979399,0.0945775227088
15363,RDH5,chr12:56114150-56118526,3034,1337,0.0,0.0,0.0,0.0,
15364,RDH8,chr19:10123924-10132954,7316,1714,0.0,0.0,0.0,0.0,
15365,RDM1,chr17:34245084-34257780,7108,123,3.0,0.0,0.0055418047038299995,0.0,inf
15366,RDX,chr11:110045604-110167437,62782,454,45.0,91.0,0.00941141119305,2.63186083184,0.0035759532112
15367,REC114,chr15:73735498-73852353,115930,925,42.1846153846,1.81538461538,0.004777884415800001,0.0257693995537,0.185409225614
15368,REC8,chr14:24641233-24649463,5899,2230,695.969330031,2747.03066997,1.54913435993,16.1746922612,0.0957751983726
15369,RECK,chr9:36036909-36124452,83131,4412,650.946597695,1620.05340231,0.102815771342,4.821378291819999,0.021324974959299997
15370,RECQL,chr12:21621843-21654603,28981,3582,891.3404721,2987.6595279,0.403838426413,10.951734426199998,0.0368743808696
15371,RECQL4,chr8:145736666-145743210,2728,3816,78.9121761183,554.087823882,0.379819305406,1.9065474654099999,0.199218384172
15372,RECQL5,chr17:73622924-73663269,14615,1389,169.169642597,1225.8303574000001,0.151985092957,11.5879205253,0.0131158211368
15373,REEP1,chr2:86441119-86565206,119805,3369,4.0,5.0,0.000438391807073,0.0194870623503,0.022496556905
15374,REEP2,chr5:137774689-137782658,5703,2185,0.0,14.0,0.0,0.08413059796910001,0.0
15375,REEP3,chr10:65281122-65384883,53796,5205,402.99693946199994,1287.5130444000001,0.0983624062467,3.24794214994,0.0302845314682
15376,REEP4,chr8:21995532-21999448,2222,1694,337.637878729,1079.36212127,1.9951910584499999,8.3662559792,0.238480756913
15377,REEP5,chr5:112212080-112258031,42835,3116,278.186341321,495.813658679,0.08527356364800001,2.0892885245599997,0.0408146422314
15378,REEP6,chr19:1491164-1497924,5387,1373,4.608974358969999,260.391025641,0.011234007198900001,2.49019213059,0.00451130138149
15379,REG1A,chr2:79347583-79350545,2154,808,0.0,0.0,0.0,0.0,
15380,REG1B,chr2:79312148-79315150,2196,806,0.0,0.0,0.0,0.0,
15381,REG3A,chr2:79384131-79386880,1652,785,0.0,0.0,0.0,0.0,
15382,REG3G,chr2:79252811-79255630,1864,717,0.0,0.0,0.0,0.0,
15383,REG4,chr1:120336640-120354203,7908,431,0.0,5.0,0.0,0.152324624265,0.0
15384,REL,chr2:61108629-61155291,38835,7731,302.06521257099996,2803.93478743,0.10213034156600001,4.76222177945,0.0214459439934
15385,RELA,chr11:65421066-65430443,6799,2078,2695.86803027,7271.13196973,5.20632132782,45.9445355063,0.113317531028
15386,RELB,chr19:45504706-45541456,34475,2275,216.99295394599997,1740.00704605,0.0826454099878,10.0426190161,0.00822946781666
15387,RELL1,chr4:37592421-37687999,72126,909,331.65264223400004,283.34735776599996,0.0603766476261,4.092914432850001,0.014751504976899999
15388,RELL2,chr5:141016516-141020631,1532,2155,66.02711732430001,1415.97288268,0.565901640476,8.62750149289,0.06559276065519999
15389,RELN,chr7:103112230-103629963,506162,11565,0.0,0.0,0.0,0.0,
15390,RELT,chr11:73087404-73108519,17304,3301,1112.76065063,869.2393493689999,0.844369688969,3.45757202008,0.244208850623
15391,REM1,chr20:30063090-30072708,7948,1670,0.0,0.0,0.0,0.0,
15392,REM2,chr14:23352431-23356889,2599,1859,148.763464526,311.236535474,0.751566451655,2.19830811914,0.341884035778
15393,REN,chr1:204123943-204135465,10057,1465,0.0,0.0,0.0,0.0,
15394,RENBP,chrX:153200721-153210232,8040,1471,49.1452925955,1201.8547074,0.0802607581267,10.7279484376,0.00748146382258
15395,REPS1,chr6:139225151-139309398,80228,3746,1246.20368194,3875.79631806,0.203957859548,13.585341319000001,0.015013083201899998
15396,REPS2,chrX:16964813-17171403,198637,7950,2.0,26.0,0.000132204801841,0.042942131811499994,0.00307867346737
15397,RER1,chr1:2323213-2336885,10568,3104,3360.57394072,4561.42605928,4.175399473530001,19.295512053099998,0.21639226064800002
15398,RERE,chr1:8412463-8877699,64976,6181,1862.77841152,14478.221588499999,0.376431194038,30.7562836098,0.0122391638344
15399,REREP3,chr15:22546564-22570831,23463,804,84.016,23.984,0.0470171003493,0.39169041860299997,0.12003638107100001
15400,RERG,chr12:15260715-15374411,111371,2268,0.0,0.0,0.0,0.0,
15401,RERG-AS1,chr12:15304856-15308215,3024,335,0.0,0.0,0.0,0.0,
15402,RERGL,chr12:18233802-18243127,8178,887,0.0,0.0,0.0,0.0,
15403,RESP18,chr2:220192130-220197899,4974,795,0.0,0.0,0.0,0.0,
15404,REST,chr4:57774041-57802010,19810,6995,69.6344515679,5349.36554843,0.0461548203955,10.0413461587,0.004596477371260001
15405,RET,chr10:43572516-43625797,46277,3377,0.0,1.0,0.0,0.00388817963032,0.0
15406,RETN,chr19:7733971-7735340,891,469,0.0,8.0,0.0,0.223972411285,0.0
15407,RETNLB,chr3:108474485-108476130,1072,573,0.0,0.0,0.0,0.0,
15408,RETSAT,chr2:85569077-85581821,9433,3311,486.700305061,1715.29969494,0.6774685913959999,6.8023380513800005,0.0995934906909
15409,REV1,chr2:100016937-100106480,80426,4731,1865.44560277,4696.66171818,0.304553434282,13.035080396700002,0.0233641393081
15410,REV3L,chr6:111620233-111804918,173614,10836,719.845296279,2783.15470372,0.054441716459,3.37245165441,0.0161430680223
15411,REXO1,chr19:1815244-1848452,28627,4581,657.094416907,6020.90558309,0.301390334507,17.257540706,0.0174642690775
15412,REXO2,chr11:114310107-114321000,9733,1160,1654.75527258,1826.24472742,2.23236102513,20.6718034599,0.1079906274
15413,REXO4,chr9:136271181-136283292,9619,1338,164.395969125,1730.60403088,0.22440814787500002,16.9831786805,0.013213553958100002
15414,RFC1,chr4:39289068-39368001,74034,4896,0.0,0.0,0.0,0.0,
15415,RFC2,chr7:73645831-73668788,21111,1535,205.286104407,656.7138955930001,0.127681544963,5.617527501950001,0.022729135713
15416,RFC3,chr13:34392205-34540695,17046,989,230.11226005900002,183.88773994099998,0.177253432958,2.44137146917,0.0726040404732
15417,RFC4,chr3:186507681-186524484,15218,1256,149.877820518,763.122179482,0.12931746145300002,7.97777563376,0.016209714009200002
15418,RFC5,chr12:118454505-118470042,13064,2100,203.56852868,644.43147132,0.204602929367,4.02934846923,0.050778166974
15419,RFESD,chr5:94982480-94992849,7467,1506,42.4555555556,107.54444444399999,0.0746561789785,0.937649205384,0.079620585769
15420,RFFL,chr17:33336130-33416348,50508,3956,0.0,0.0,0.0,0.0,
15421,RFK,chr9:79000432-79009444,6305,2707,63.0032864811,798.996713519,0.131206543582,3.8755569094599998,0.0338548876064
